step,vx_112_50,vy_112_50,pressure_112_50,Cd,Cl,energy
147,2.0023190975e+00,-6.7800421675e-05,7.3392860413e+01,9.1759008169e-01,-1.4036110044e-01,3.0899283203e+04
148,2.0027377605e+00,6.5895852458e-05,7.1544006348e+01,9.0533810854e-01,-1.1536850035e-01,3.0910982422e+04
149,2.0032413006e+00,-6.6050051828e-05,6.9518737793e+01,9.2695462704e-01,-1.5890136361e-01,3.0921724609e+04
150,2.0036566257e+00,1.3827274961e-04,6.7680290222e+01,9.1755658388e-01,-1.6130347550e-01,3.0931761719e+04
151,2.0040907860e+00,6.3905245042e-05,6.3243564606e+01,9.4301956892e-01,-1.5783591568e-01,3.0941343750e+04
152,2.0045833588e+00,1.1627843924e-04,6.2042537689e+01,9.5979583263e-01,-1.1349235475e-01,3.0949974609e+04
153,2.0048937798e+00,8.1940816017e-06,4.3866378784e+01,9.0287721157e-01,-1.1920585483e-01,3.0957808594e+04
154,2.0051033497e+00,4.2549221689e-05,3.3413475037e+01,9.1415268183e-01,-1.4052794874e-01,3.0963875000e+04
155,2.0053622723e+00,-6.2393104599e-05,1.6732231140e+01,9.2223024368e-01,-1.5234595537e-01,3.0969107422e+04
156,2.0053927898e+00,-3.7557561882e-05,4.3623247147e+00,9.0460371971e-01,-1.0024993867e-01,3.0973736328e+04
157,2.0055727959e+00,-1.7854348698e-05,-4.2231159210e+00,9.0806871653e-01,-1.1927299201e-01,3.0977017578e+04
158,2.0055937767e+00,1.3686092279e-04,-1.1622617722e+01,9.1153520346e-01,-1.2585914135e-01,3.0979509766e+04
159,2.0056090355e+00,8.8326021796e-05,-2.4170917511e+01,9.4460141659e-01,-1.1431343108e-01,3.0980273438e+04
160,2.0056731701e+00,1.2911905651e-04,-2.1853965759e+01,9.0923637152e-01,-1.1823448539e-01,3.0981056641e+04
161,2.0056643486e+00,2.6432402592e-05,-3.0125804901e+01,9.4698888063e-01,-1.1897438020e-01,3.0979876953e+04
162,2.0055971146e+00,6.0507372837e-05,-3.4394577026e+01,9.3898826838e-01,-1.1238227785e-01,3.0977886719e+04
163,2.0056042671e+00,-3.8662368752e-05,-3.7677978516e+01,9.6840578318e-01,-9.5409624279e-02,3.0975484375e+04
164,2.0054736137e+00,3.7406141928e-05,-4.4472373962e+01,9.3567919731e-01,-1.2020683289e-01,3.0972234375e+04
165,2.0054464340e+00,1.8180777261e-05,-4.5705654144e+01,9.3236613274e-01,-1.2564209104e-01,3.0969253906e+04
166,2.0052630901e+00,3.0717903428e-05,-5.0384857178e+01,9.3635010719e-01,-5.7084120810e-02,3.0966732422e+04
167,2.0051910877e+00,-9.9203920399e-05,-5.3903339386e+01,9.5460206270e-01,-1.2025687844e-01,3.0963515625e+04
168,2.0049898624e+00,-1.9810471713e-05,-5.3176097870e+01,9.3730181456e-01,-1.1688484251e-01,3.0961265625e+04
169,2.0049934387e+00,-8.1288366346e-05,-4.7225933075e+01,9.3145668507e-01,-6.4244918525e-02,3.0959591797e+04
170,2.0048754215e+00,-1.9992963644e-04,-4.1905643463e+01,9.4529289007e-01,-1.0024459660e-01,3.0957279297e+04
171,2.0048232079e+00,1.5913204697e-04,-3.2251651764e+01,9.1378748417e-01,-1.1345436424e-01,3.0956605469e+04
172,2.0049328804e+00,5.2512841648e-05,-2.1642826080e+01,9.3454533815e-01,-1.3288497925e-01,3.0956998047e+04
173,2.0049543381e+00,-6.2906481617e-05,-2.1303823471e+01,9.5646071434e-01,-8.4643632174e-02,3.0958472656e+04
174,2.0051107407e+00,-7.3952709499e-05,-7.7003202438e+00,9.7620016336e-01,-6.9097369909e-02,3.0960144531e+04
175,2.0053193569e+00,6.5456544689e-05,-1.8766855001e+00,9.4185483456e-01,-9.6110306680e-02,3.0963150391e+04
176,2.0056009293e+00,-1.3115946786e-04,8.0064096451e+00,9.3049883842e-01,-9.5237500966e-02,3.0966960938e+04
177,2.0059616566e+00,-1.5923895990e-04,1.7954643250e+01,9.3741363287e-01,-8.8188402355e-02,3.0971021484e+04
178,2.0063762665e+00,-1.0841751646e-04,2.5747793198e+01,9.0526127815e-01,-8.4756314754e-02,3.0977013672e+04
179,2.0065925121e+00,5.4180116422e-05,3.0610202789e+01,8.8827896118e-01,-1.2900978327e-01,3.0984474609e+04
180,2.0070500374e+00,-4.5746695832e-05,3.8585643768e+01,8.4013658762e-01,-1.0337791592e-01,3.0991796875e+04
181,2.0074634552e+00,-1.2537449948e-04,4.3009368896e+01,9.5107233524e-01,-1.3159088790e-01,3.0997441406e+04
182,2.0080127716e+00,4.2444502469e-05,5.1309848785e+01,9.5435547829e-01,-1.5210342407e-01,3.1006347656e+04
183,2.0086126328e+00,-1.3289840717e-04,5.9424125671e+01,9.3563795090e-01,-1.4966590703e-01,3.1015066406e+04
184,2.0090949535e+00,5.6437027524e-05,5.3543674469e+01,9.2952084541e-01,-1.8125243485e-01,3.1023560547e+04
185,2.0097198486e+00,-2.6600132696e-04,5.3330986023e+01,8.4121930599e-01,-1.5101227164e-01,3.1033205078e+04
186,2.0102357864e+00,-1.4293706045e-04,5.3412540436e+01,8.8986939192e-01,-1.2355957180e-01,3.1041675781e+04
187,2.0108170509e+00,-9.5988594694e-05,5.1524978638e+01,9.5673614740e-01,-1.0992240906e-01,3.1050134766e+04
188,2.0115177631e+00,-1.3963387755e-04,5.1432632446e+01,9.1074723005e-01,-1.3586471975e-01,3.1058080078e+04
189,2.0119366646e+00,2.3676799901e-04,4.4399082184e+01,9.5353287458e-01,-1.3419288397e-01,3.1065142578e+04
190,2.0124390125e+00,-1.7544897855e-04,3.5566585541e+01,8.9431899786e-01,-1.4258208871e-01,3.1072492188e+04
191,2.0128049850e+00,4.0182691009e-05,3.2144935608e+01,9.5567291975e-01,-1.1271461844e-01,3.1078117188e+04
192,2.0131828785e+00,-1.1698825983e-04,1.7797121048e+01,9.7147345543e-01,-1.2242416292e-01,3.1082759766e+04
193,2.0135028362e+00,2.5672605261e-04,1.2188807487e+01,9.5579892397e-01,-9.4475172460e-02,3.1086056641e+04
194,2.0138871670e+00,3.4352295188e-05,1.9359310865e+00,9.1824418306e-01,-1.0457725823e-01,3.1090302734e+04
195,2.0142278671e+00,-1.1932216148e-04,5.8899098635e-01,9.5265471935e-01,-1.0045845062e-01,3.1093552734e+04
196,2.0144724846e+00,-8.9839159045e-06,-8.4883012772e+00,9.5067644119e-01,-1.0354018956e-01,3.1096072266e+04
197,2.0147392750e+00,4.8512745707e-05,-1.4900967598e+01,9.3049287796e-01,-1.2803588808e-01,3.1097285156e+04
198,2.0148966312e+00,5.1886352594e-05,-2.0389722824e+01,9.4067335129e-01,-1.0242576897e-01,3.1097556641e+04
199,2.0151257515e+00,4.8086629249e-05,-1.8273689270e+01,1.0146148205e+00,-7.4397660792e-02,3.1096777344e+04
200,2.0154185295e+00,-4.2358027713e-05,-2.1666488647e+01,9.7091901302e-01,-9.2007443309e-02,3.1096625000e+04
201,2.0155162811e+00,-2.6264745975e-04,-2.7341173172e+01,8.4272384644e-01,-4.7401733696e-02,3.1096582031e+04
202,2.0156295300e+00,-3.0198565219e-04,-3.5246814728e+01,8.9026278257e-01,-8.3310849965e-02,3.1096193359e+04
203,2.0156795979e+00,-2.9051600723e-04,-3.2593940735e+01,8.6466372013e-01,-6.0914613307e-02,3.1095292969e+04
204,2.0159907341e+00,-2.8944230871e-04,-3.0775283813e+01,8.1983733177e-01,-6.7361831665e-02,3.1094746094e+04
205,2.0159418583e+00,-2.6565149892e-04,-3.3446441650e+01,8.6366117001e-01,-6.0141142458e-02,3.1094097656e+04
206,2.0161755085e+00,-2.1996910800e-04,-1.8538009644e+01,8.8898652792e-01,-7.3746718466e-02,3.1093570312e+04
207,2.0164434910e+00,-4.0540727787e-04,-1.5818868637e+01,9.3996018171e-01,-7.7957302332e-02,3.1092718750e+04
208,2.0166907310e+00,-1.9977708871e-04,-1.4445391655e+01,9.0230256319e-01,-4.5497056097e-02,3.1093476562e+04
209,2.0169162750e+00,-3.0139953014e-04,-1.4811788559e+01,9.2282050848e-01,-5.0189208239e-02,3.1093960938e+04
210,2.0171880722e+00,-2.7619049069e-04,-1.0937842369e+01,9.1527312994e-01,-2.0099410787e-02,3.1094894531e+04
211,2.0174484253e+00,-4.8115529353e-04,-9.6489391327e+00,9.2491102219e-01,-6.5131075680e-02,3.1097070312e+04
212,2.0177056789e+00,2.2591033485e-04,-1.5080337524e+00,8.9680421352e-01,-4.5386888087e-02,3.1099832031e+04
213,2.0179955959e+00,3.9897218812e-04,2.8590743542e+00,9.0632903576e-01,-2.6647567749e-02,3.1103882812e+04
214,2.0184791088e+00,2.1507221390e-04,1.2892388344e+01,8.8350343704e-01,9.0149687603e-03,3.1107837891e+04
215,2.0191812515e+00,-3.4070733818e-04,1.9942943573e+01,9.5900756121e-01,-4.1901778430e-02,3.1111792969e+04
216,2.0198466778e+00,-1.3672620989e-03,2.9968381882e+01,9.1925072670e-01,2.4245452136e-02,3.1116984375e+04
