step,vx_5_10,singularity_count,dirichlet
1721,2.5395576954e+00,3.7000000000e+01,7.5280000000e+03
1722,2.5398654938e+00,5.7000000000e+01,7.4370000000e+03
1723,2.5467061996e+00,3.7000000000e+01,7.2550000000e+03
1724,2.5453455448e+00,4.0000000000e+01,7.3150000000e+03
1725,2.5427396297e+00,4.2000000000e+01,7.4440000000e+03
1726,2.5414433479e+00,4.7000000000e+01,7.3020000000e+03
1727,2.5427184105e+00,3.6000000000e+01,7.4820000000e+03
1728,2.5427103043e+00,4.6000000000e+01,7.3520000000e+03
1729,2.5449104309e+00,5.0000000000e+01,7.3430000000e+03
1730,2.5455217361e+00,4.3000000000e+01,7.4130000000e+03
1731,2.5412981510e+00,5.4000000000e+01,7.3160000000e+03
1732,2.5464134216e+00,4.3000000000e+01,7.2550000000e+03
1733,2.5422885418e+00,4.5000000000e+01,7.5460000000e+03
1734,2.5425825119e+00,3.5000000000e+01,7.3540000000e+03
1735,2.5410420895e+00,3.8000000000e+01,7.3540000000e+03
1736,2.5355312824e+00,3.9000000000e+01,7.3470000000e+03
1737,2.5460336208e+00,3.5000000000e+01,7.3790000000e+03
1738,2.5392303467e+00,4.8000000000e+01,7.3860000000e+03
1739,2.5402729511e+00,3.6000000000e+01,7.3580000000e+03
1740,2.5396649837e+00,4.6000000000e+01,7.4470000000e+03
1741,2.5397331715e+00,4.7000000000e+01,7.3770000000e+03
1742,2.5372333527e+00,3.6000000000e+01,7.4310000000e+03
1743,2.5307760239e+00,4.1000000000e+01,7.4160000000e+03
1744,2.5311095715e+00,3.8000000000e+01,7.4370000000e+03
1745,2.5289082527e+00,4.1000000000e+01,7.5100000000e+03
1746,2.5298144817e+00,3.7000000000e+01,7.4020000000e+03
1747,2.5292663574e+00,3.5000000000e+01,7.2890000000e+03
1748,2.5260818005e+00,2.7000000000e+01,7.3430000000e+03
1749,2.5293695927e+00,4.3000000000e+01,7.3660000000e+03
1750,2.5331869125e+00,4.3000000000e+01,7.4010000000e+03
1751,2.5360662937e+00,2.9000000000e+01,7.4470000000e+03
1752,2.5344510078e+00,3.8000000000e+01,7.3160000000e+03
1753,2.5342426300e+00,3.4000000000e+01,7.3570000000e+03
1754,2.5370674133e+00,4.8000000000e+01,7.4290000000e+03
1755,2.5318505764e+00,5.2000000000e+01,7.4810000000e+03
1756,2.5297513008e+00,5.3000000000e+01,7.4540000000e+03
1757,2.5335001945e+00,2.7000000000e+01,7.2930000000e+03
1758,2.5320491791e+00,6.1000000000e+01,7.3050000000e+03
1759,2.5349066257e+00,3.8000000000e+01,7.3820000000e+03
1760,2.5267517567e+00,4.8000000000e+01,7.3750000000e+03
1761,2.5314104557e+00,4.2000000000e+01,7.3370000000e+03
1762,2.5338366032e+00,5.1000000000e+01,7.4290000000e+03
1763,2.5329558849e+00,4.2000000000e+01,7.4200000000e+03
1764,2.5309844017e+00,3.7000000000e+01,7.2260000000e+03
1765,2.5339181423e+00,4.2000000000e+01,7.4320000000e+03
1766,2.5319411755e+00,4.4000000000e+01,7.4300000000e+03
1767,2.5292916298e+00,4.8000000000e+01,7.3160000000e+03
1768,2.5324115753e+00,3.1000000000e+01,7.3500000000e+03
1769,2.5313034058e+00,5.1000000000e+01,7.5160000000e+03
1770,2.5364491940e+00,4.5000000000e+01,7.4620000000e+03
1771,2.5356388092e+00,2.7000000000e+01,7.4300000000e+03
1772,2.5373051167e+00,4.7000000000e+01,7.2460000000e+03
1773,2.5397243500e+00,3.4000000000e+01,7.3870000000e+03
1774,2.5445992947e+00,4.3000000000e+01,7.4230000000e+03
1775,2.5413231850e+00,5.7000000000e+01,7.3920000000e+03
1776,2.5455439091e+00,4.7000000000e+01,7.5340000000e+03
1777,2.5426309109e+00,3.6000000000e+01,7.3360000000e+03
1778,2.5479400158e+00,4.7000000000e+01,7.4200000000e+03
1779,2.5465450287e+00,4.9000000000e+01,7.2430000000e+03
1780,2.5447983742e+00,5.0000000000e+01,7.4030000000e+03
1781,2.5422067642e+00,3.5000000000e+01,7.4050000000e+03
1782,2.5472118855e+00,3.9000000000e+01,7.1760000000e+03
1783,2.5448918343e+00,4.7000000000e+01,7.4150000000e+03
1784,2.5489912033e+00,4.2000000000e+01,7.5090000000e+03
1785,2.5468029976e+00,4.9000000000e+01,7.5450000000e+03
1786,2.5503230095e+00,4.5000000000e+01,7.2970000000e+03
1787,2.5552837849e+00,4.1000000000e+01,7.3510000000e+03
1788,2.5516259670e+00,3.5000000000e+01,7.4170000000e+03
1789,2.5557034016e+00,4.5000000000e+01,7.3710000000e+03
1790,2.5566449165e+00,4.4000000000e+01,7.3780000000e+03
1791,2.5504741669e+00,5.2000000000e+01,7.3400000000e+03
1792,2.5512821674e+00,4.5000000000e+01,7.2360000000e+03
1793,2.5516450405e+00,3.6000000000e+01,7.3960000000e+03
1794,2.5504560471e+00,4.5000000000e+01,7.4370000000e+03
1795,2.5497710705e+00,3.0000000000e+01,7.3300000000e+03
1796,2.5462763309e+00,4.0000000000e+01,7.3120000000e+03
1797,2.5444960594e+00,5.4000000000e+01,7.3340000000e+03
1798,2.5464692116e+00,3.6000000000e+01,7.4550000000e+03
1799,2.5418760777e+00,4.0000000000e+01,7.3300000000e+03
1800,2.5411527157e+00,3.6000000000e+01,7.4390000000e+03
1801,2.5493912697e+00,4.6000000000e+01,7.3290000000e+03
1802,2.5439786911e+00,4.7000000000e+01,7.3970000000e+03
1803,2.5424115658e+00,4.0000000000e+01,7.4590000000e+03
1804,2.5478041172e+00,3.6000000000e+01,7.3330000000e+03
1805,2.5444760323e+00,3.8000000000e+01,7.4190000000e+03
1806,2.5428745747e+00,5.3000000000e+01,7.3990000000e+03
1807,2.5398061275e+00,4.3000000000e+01,7.3000000000e+03
1808,2.5420749187e+00,3.7000000000e+01,7.4420000000e+03
1809,2.5378594398e+00,3.3000000000e+01,7.5700000000e+03
1810,2.5381991863e+00,4.9000000000e+01,7.4800000000e+03
1811,2.5387678146e+00,4.7000000000e+01,7.3190000000e+03
1812,2.5399205685e+00,3.8000000000e+01,7.4430000000e+03
1813,2.5413680077e+00,4.3000000000e+01,7.2690000000e+03
1814,2.5369379520e+00,3.5000000000e+01,7.3330000000e+03
1815,2.5376541615e+00,3.4000000000e+01,7.3070000000e+03
1816,2.5354251862e+00,4.0000000000e+01,7.6710000000e+03
1817,2.5376398563e+00,2.9000000000e+01,7.4760000000e+03
1818,2.5293233395e+00,3.0000000000e+01,7.4010000000e+03
1819,2.5307519436e+00,4.9000000000e+01,7.4160000000e+03
1820,2.5295097828e+00,4.8000000000e+01,7.3670000000e+03
1821,2.5332188606e+00,4.6000000000e+01,7.3750000000e+03
1822,2.5332350731e+00,4.3000000000e+01,7.4320000000e+03
1823,2.5314333439e+00,4.5000000000e+01,7.5230000000e+03
1824,2.5326881409e+00,3.4000000000e+01,7.4080000000e+03
1825,2.5333635807e+00,3.9000000000e+01,7.4950000000e+03
1826,2.5342376232e+00,3.5000000000e+01,7.5190000000e+03
1827,2.5355060101e+00,4.5000000000e+01,7.3070000000e+03
1828,2.5320198536e+00,4.9000000000e+01,7.3840000000e+03
1829,2.5313632488e+00,3.8000000000e+01,7.4010000000e+03
1830,2.5232176781e+00,4.0000000000e+01,7.2960000000e+03
1831,2.5286495686e+00,3.6000000000e+01,7.3400000000e+03
1832,2.5370130539e+00,3.7000000000e+01,7.4520000000e+03
1833,2.5374584198e+00,4.1000000000e+01,7.2800000000e+03
1834,2.5373873711e+00,4.5000000000e+01,7.3750000000e+03
1835,2.5355710983e+00,4.4000000000e+01,7.2900000000e+03
1836,2.5390744209e+00,3.0000000000e+01,7.4300000000e+03
1837,2.5362117290e+00,4.2000000000e+01,7.1010000000e+03
1838,2.5379235744e+00,4.4000000000e+01,7.5310000000e+03
1839,2.5354082584e+00,4.2000000000e+01,7.2400000000e+03
1840,2.5333461761e+00,4.9000000000e+01,7.4880000000e+03
1841,2.5329334736e+00,3.8000000000e+01,7.4480000000e+03
1842,2.5346305370e+00,5.2000000000e+01,7.3270000000e+03
1843,2.5316908360e+00,5.0000000000e+01,7.4310000000e+03
1844,2.5332171917e+00,5.9000000000e+01,7.3580000000e+03
1845,2.5320224762e+00,3.7000000000e+01,7.4530000000e+03
1846,2.5311923027e+00,5.6000000000e+01,7.3910000000e+03
1847,2.5326611996e+00,4.8000000000e+01,7.3020000000e+03
1848,2.5338594913e+00,4.6000000000e+01,7.5480000000e+03
1849,2.5320737362e+00,3.6000000000e+01,7.4420000000e+03
1850,2.5328507423e+00,4.7000000000e+01,7.3680000000e+03
1851,2.5311973095e+00,5.3000000000e+01,7.3020000000e+03
1852,2.5296430588e+00,3.9000000000e+01,7.3300000000e+03
1853,2.5332231522e+00,4.3000000000e+01,7.4090000000e+03
1854,2.5376436710e+00,5.8000000000e+01,7.4620000000e+03
1855,2.5361397266e+00,4.7000000000e+01,7.2930000000e+03
1856,2.5400943756e+00,4.4000000000e+01,7.3360000000e+03
1857,2.5391528606e+00,4.4000000000e+01,7.5400000000e+03
1858,2.5423018932e+00,4.6000000000e+01,7.2870000000e+03
1859,2.5443730354e+00,4.2000000000e+01,7.2130000000e+03
1860,2.5505471230e+00,4.3000000000e+01,7.5310000000e+03
1861,2.5450956821e+00,4.7000000000e+01,7.3590000000e+03
1862,2.5501129627e+00,3.5000000000e+01,7.2720000000e+03
1863,2.5533046722e+00,4.2000000000e+01,7.4620000000e+03
1864,2.5543413162e+00,4.1000000000e+01,7.3360000000e+03
1865,2.5418891907e+00,4.3000000000e+01,7.2730000000e+03
1866,2.5466687679e+00,5.7000000000e+01,7.3220000000e+03
1867,2.5466639996e+00,4.3000000000e+01,7.3490000000e+03
1868,2.5509629250e+00,3.9000000000e+01,7.3090000000e+03
1869,2.5544948578e+00,3.9000000000e+01,7.3830000000e+03
1870,2.5506308079e+00,3.8000000000e+01,7.4010000000e+03
1871,2.5573618412e+00,4.5000000000e+01,7.2680000000e+03
1872,2.5570275784e+00,4.2000000000e+01,7.4820000000e+03
1873,2.5533888340e+00,4.1000000000e+01,7.3580000000e+03
1874,2.5557806492e+00,3.3000000000e+01,7.4930000000e+03
1875,2.5527226925e+00,3.8000000000e+01,7.2610000000e+03
1876,2.5493056774e+00,5.4000000000e+01,7.3680000000e+03
1877,2.5528583527e+00,4.5000000000e+01,7.2000000000e+03
1878,2.5522232056e+00,5.0000000000e+01,7.4760000000e+03
1879,2.5476441383e+00,4.8000000000e+01,7.5390000000e+03
1880,2.5479743481e+00,4.5000000000e+01,7.3420000000e+03
1881,2.5452065468e+00,4.8000000000e+01,7.2140000000e+03
1882,2.5450932980e+00,4.9000000000e+01,7.3910000000e+03
1883,2.5411479473e+00,5.0000000000e+01,7.4190000000e+03
1884,2.5393242836e+00,5.5000000000e+01,7.3580000000e+03
1885,2.5360040665e+00,4.2000000000e+01,7.3340000000e+03
1886,2.5415866375e+00,4.6000000000e+01,7.4090000000e+03
1887,2.5380268097e+00,5.3000000000e+01,7.4020000000e+03
1888,2.5417106152e+00,3.7000000000e+01,7.3770000000e+03
1889,2.5361876488e+00,5.8000000000e+01,7.3450000000e+03
1890,2.5450055599e+00,5.0000000000e+01,7.4120000000e+03
1891,2.5412077904e+00,5.1000000000e+01,7.3720000000e+03
1892,2.5421431065e+00,3.6000000000e+01,7.4760000000e+03
1893,2.5415210724e+00,4.6000000000e+01,7.3640000000e+03
1894,2.5412302017e+00,4.6000000000e+01,7.2630000000e+03
1895,2.5401294231e+00,4.7000000000e+01,7.3920000000e+03
1896,2.5414690971e+00,3.6000000000e+01,7.3750000000e+03
1897,2.5359349251e+00,4.0000000000e+01,7.3650000000e+03
1898,2.5354866982e+00,3.9000000000e+01,7.2810000000e+03
1899,2.5394434929e+00,5.0000000000e+01,7.4350000000e+03
1900,2.5372900963e+00,4.1000000000e+01,7.3100000000e+03
1901,2.5348558426e+00,4.4000000000e+01,7.2640000000e+03
1902,2.5391771793e+00,4.1000000000e+01,7.3860000000e+03
1903,2.5367910862e+00,3.8000000000e+01,7.5160000000e+03
1904,2.5332472324e+00,4.1000000000e+01,7.3460000000e+03
1905,2.5328834057e+00,4.0000000000e+01,7.1650000000e+03
1906,2.5316722393e+00,4.7000000000e+01,7.3920000000e+03
1907,2.5311827660e+00,5.5000000000e+01,7.2990000000e+03
1908,2.5296330452e+00,4.3000000000e+01,7.3650000000e+03
1909,2.5288643837e+00,3.2000000000e+01,7.4050000000e+03
1910,2.5265717506e+00,5.2000000000e+01,7.2910000000e+03
1911,2.5305564404e+00,4.3000000000e+01,7.3610000000e+03
1912,2.5284101963e+00,4.1000000000e+01,7.4560000000e+03
1913,2.5298495293e+00,3.4000000000e+01,7.4780000000e+03
1914,2.5313894749e+00,3.2000000000e+01,7.2400000000e+03
1915,2.5347735882e+00,4.3000000000e+01,7.4500000000e+03
1916,2.5349023342e+00,4.2000000000e+01,7.3870000000e+03
1917,2.5336222649e+00,3.8000000000e+01,7.3040000000e+03
1918,2.5384428501e+00,4.4000000000e+01,7.4560000000e+03
1919,2.5348927975e+00,3.9000000000e+01,7.4360000000e+03
1920,2.5392286777e+00,4.8000000000e+01,7.4660000000e+03
1921,2.5430765152e+00,4.0000000000e+01,7.3230000000e+03
1922,2.5416018963e+00,4.0000000000e+01,7.3020000000e+03
1923,2.5425629616e+00,3.5000000000e+01,7.3620000000e+03
1924,2.5370693207e+00,3.8000000000e+01,7.3590000000e+03
1925,2.5531194210e+00,4.5000000000e+01,7.4860000000e+03
1926,2.5437228680e+00,4.4000000000e+01,7.3570000000e+03
1927,2.5482747555e+00,5.3000000000e+01,7.3470000000e+03
1928,2.5447394848e+00,3.4000000000e+01,7.5790000000e+03
1929,2.5456113815e+00,3.2000000000e+01,7.3220000000e+03
1930,2.5438673496e+00,3.3000000000e+01,7.5170000000e+03
1931,2.5449101925e+00,3.8000000000e+01,7.5290000000e+03
1932,2.5397539139e+00,6.2000000000e+01,7.3450000000e+03
1933,2.5439963341e+00,4.1000000000e+01,7.3790000000e+03
1934,2.5370676517e+00,5.6000000000e+01,7.5590000000e+03
1935,2.5366036892e+00,5.3000000000e+01,7.2280000000e+03
1936,2.5403344631e+00,2.9000000000e+01,7.3440000000e+03
1937,2.5390362740e+00,5.1000000000e+01,7.2910000000e+03
1938,2.5426611900e+00,4.9000000000e+01,7.4410000000e+03
1939,2.5416667461e+00,4.6000000000e+01,7.4570000000e+03
1940,2.5421493053e+00,4.8000000000e+01,7.4010000000e+03
1941,2.5415315628e+00,4.2000000000e+01,7.2630000000e+03
1942,2.5410861969e+00,3.4000000000e+01,7.4640000000e+03
1943,2.5399053097e+00,3.6000000000e+01,7.2750000000e+03
1944,2.5386528969e+00,4.9000000000e+01,7.2760000000e+03
1945,2.5402700901e+00,3.7000000000e+01,7.5170000000e+03
1946,2.5409524441e+00,3.9000000000e+01,7.4980000000e+03
1947,2.5429284573e+00,5.9000000000e+01,7.3210000000e+03
1948,2.5437431335e+00,4.2000000000e+01,7.3140000000e+03
1949,2.5477275848e+00,5.0000000000e+01,7.4150000000e+03
1950,2.5426409245e+00,3.7000000000e+01,7.4980000000e+03
1951,2.5464694500e+00,3.8000000000e+01,7.4160000000e+03
1952,2.5457952023e+00,4.0000000000e+01,7.3560000000e+03
1953,2.5471410751e+00,5.6000000000e+01,7.4110000000e+03
1954,2.5431098938e+00,3.2000000000e+01,7.4400000000e+03
1955,2.5463428497e+00,4.4000000000e+01,7.4800000000e+03
1956,2.5416469574e+00,3.5000000000e+01,7.4240000000e+03
1957,2.5428123474e+00,5.0000000000e+01,7.3320000000e+03
1958,2.5417015553e+00,3.6000000000e+01,7.4420000000e+03
1959,2.5431251526e+00,4.1000000000e+01,7.3820000000e+03
1960,2.5399560928e+00,4.1000000000e+01,7.4720000000e+03
1961,2.5415368080e+00,4.7000000000e+01,7.3330000000e+03
1962,2.5391423702e+00,4.8000000000e+01,7.4480000000e+03
1963,2.5379352570e+00,3.8000000000e+01,7.4150000000e+03
1964,2.5409202576e+00,5.5000000000e+01,7.3100000000e+03
1965,2.5399465561e+00,4.3000000000e+01,7.4620000000e+03
1966,2.5331065655e+00,4.4000000000e+01,7.4730000000e+03
1967,2.5325095654e+00,3.7000000000e+01,7.6370000000e+03
1968,2.5293672085e+00,4.8000000000e+01,7.2060000000e+03
1969,2.5283112526e+00,3.9000000000e+01,7.3370000000e+03
1970,2.5361275673e+00,3.9000000000e+01,7.4440000000e+03
1971,2.5321729183e+00,5.0000000000e+01,7.4610000000e+03
1972,2.5306162834e+00,4.9000000000e+01,7.2910000000e+03
1973,2.5395178795e+00,4.7000000000e+01,7.4010000000e+03
1974,2.5367310047e+00,4.4000000000e+01,7.4090000000e+03
1975,2.5351512432e+00,4.1000000000e+01,7.3190000000e+03
1976,2.5328383446e+00,5.6000000000e+01,7.2980000000e+03
1977,2.5271201134e+00,3.8000000000e+01,7.5100000000e+03
1978,2.5281267166e+00,5.3000000000e+01,7.3530000000e+03
1979,2.5277411938e+00,4.4000000000e+01,7.4110000000e+03
1980,2.5277817249e+00,4.2000000000e+01,7.3600000000e+03
1981,2.5261471272e+00,5.8000000000e+01,7.4370000000e+03
1982,2.5268292427e+00,4.9000000000e+01,7.4210000000e+03
1983,2.5313148499e+00,4.2000000000e+01,7.3130000000e+03
1984,2.5286276340e+00,3.6000000000e+01,7.3980000000e+03
1985,2.5319435596e+00,3.9000000000e+01,7.3630000000e+03
1986,2.5302710533e+00,4.8000000000e+01,7.5320000000e+03
1987,2.5263717175e+00,4.7000000000e+01,7.3760000000e+03
1988,2.5263793468e+00,4.2000000000e+01,7.3940000000e+03
1989,2.5294065475e+00,4.6000000000e+01,7.2890000000e+03
1990,2.5272779465e+00,5.4000000000e+01,7.3000000000e+03
1991,2.5301816463e+00,4.8000000000e+01,7.4030000000e+03
1992,2.5296196938e+00,4.8000000000e+01,7.4610000000e+03
1993,2.5303485394e+00,4.6000000000e+01,7.4360000000e+03
1994,2.5297949314e+00,4.6000000000e+01,7.4540000000e+03
1995,2.5305781364e+00,4.9000000000e+01,7.3820000000e+03
1996,2.5334260464e+00,4.6000000000e+01,7.4820000000e+03
1997,2.5330150127e+00,5.6000000000e+01,7.4060000000e+03
1998,2.5334346294e+00,4.7000000000e+01,7.2560000000e+03
1999,2.5324699879e+00,4.7000000000e+01,7.5620000000e+03
2000,2.5327506065e+00,4.5000000000e+01,7.5690000000e+03
2001,2.5368838310e+00,4.5000000000e+01,7.1770000000e+03
2002,2.5378620625e+00,4.2000000000e+01,7.2800000000e+03
2003,2.5382869244e+00,5.3000000000e+01,7.6310000000e+03
2004,2.5384647846e+00,3.9000000000e+01,7.1920000000e+03
2005,2.5429723263e+00,5.3000000000e+01,7.4580000000e+03
2006,2.5440506935e+00,4.3000000000e+01,7.3180000000e+03
2007,2.5503625870e+00,4.1000000000e+01,7.3430000000e+03
2008,2.5530481339e+00,5.2000000000e+01,7.4730000000e+03
2009,2.5518579483e+00,4.7000000000e+01,7.5000000000e+03
2010,2.5518438816e+00,4.1000000000e+01,7.3710000000e+03
2011,2.5557217598e+00,4.8000000000e+01,7.4620000000e+03
2012,2.5434982777e+00,4.4000000000e+01,7.4370000000e+03
2013,2.5478653908e+00,4.3000000000e+01,7.4010000000e+03
2014,2.5456786156e+00,4.6000000000e+01,7.3430000000e+03
2015,2.5461027622e+00,3.4000000000e+01,7.4230000000e+03
2016,2.5455811024e+00,4.9000000000e+01,7.2980000000e+03
2017,2.5441763401e+00,4.6000000000e+01,7.5130000000e+03
2018,2.5458731651e+00,5.8000000000e+01,7.2900000000e+03
2019,2.5509464741e+00,5.8000000000e+01,7.4040000000e+03
2020,2.5517394543e+00,4.3000000000e+01,7.4700000000e+03
2021,2.5516035557e+00,3.5000000000e+01,7.3210000000e+03
2022,2.5525591373e+00,3.6000000000e+01,7.3720000000e+03
2023,2.5539200306e+00,3.8000000000e+01,7.2920000000e+03
2024,2.5545895100e+00,4.2000000000e+01,7.4600000000e+03
2025,2.5487060547e+00,4.3000000000e+01,7.4920000000e+03
2026,2.5493237972e+00,4.1000000000e+01,7.3880000000e+03
2027,2.5502710342e+00,4.4000000000e+01,7.2650000000e+03
2028,2.5509808064e+00,5.7000000000e+01,7.4250000000e+03
2029,2.5521981716e+00,5.1000000000e+01,7.3930000000e+03
2030,2.5415053368e+00,5.4000000000e+01,7.4850000000e+03
2031,2.5472517014e+00,3.3000000000e+01,7.2700000000e+03
2032,2.5434420109e+00,4.9000000000e+01,7.5290000000e+03
2033,2.5442152023e+00,4.2000000000e+01,7.3460000000e+03
2034,2.5392467976e+00,5.2000000000e+01,7.4180000000e+03
2035,2.5420000553e+00,3.3000000000e+01,7.4110000000e+03
2036,2.5378420353e+00,4.8000000000e+01,7.4080000000e+03
2037,2.5339212418e+00,5.1000000000e+01,7.2940000000e+03
2038,2.5327112675e+00,4.8000000000e+01,7.3800000000e+03
2039,2.5319287777e+00,3.9000000000e+01,7.4130000000e+03
2040,2.5297987461e+00,4.5000000000e+01,7.4080000000e+03
2041,2.5327372551e+00,5.4000000000e+01,7.4030000000e+03
2042,2.5311179161e+00,4.4000000000e+01,7.4680000000e+03
2043,2.5320518017e+00,4.1000000000e+01,7.3390000000e+03
2044,2.5296981335e+00,4.5000000000e+01,7.4330000000e+03
2045,2.5344738960e+00,5.0000000000e+01,7.4900000000e+03
2046,2.5300774574e+00,4.9000000000e+01,7.4620000000e+03
2047,2.5327954292e+00,5.1000000000e+01,7.4610000000e+03
2048,2.5325150490e+00,3.5000000000e+01,7.3570000000e+03
2049,2.5328440666e+00,3.7000000000e+01,7.4480000000e+03
2050,2.5339477062e+00,3.4000000000e+01,7.3360000000e+03
2051,2.5328745842e+00,4.9000000000e+01,7.3490000000e+03
2052,2.5325870514e+00,4.9000000000e+01,7.2980000000e+03
2053,2.5336184502e+00,4.6000000000e+01,7.3730000000e+03
2054,2.5325410366e+00,4.4000000000e+01,7.3500000000e+03
2055,2.5312662125e+00,5.5000000000e+01,7.3720000000e+03
2056,2.5312578678e+00,3.2000000000e+01,7.4280000000e+03
2057,2.5339264870e+00,4.3000000000e+01,7.3080000000e+03
2058,2.5344815254e+00,3.5000000000e+01,7.3190000000e+03
2059,2.5325360298e+00,5.4000000000e+01,7.2860000000e+03
2060,2.5359389782e+00,4.3000000000e+01,7.3310000000e+03
2061,2.5287859440e+00,4.8000000000e+01,7.3130000000e+03
2062,2.5335831642e+00,3.5000000000e+01,7.3970000000e+03
2063,2.5306389332e+00,3.4000000000e+01,7.5470000000e+03
2064,2.5328938961e+00,5.6000000000e+01,7.3530000000e+03
2065,2.5311450958e+00,4.0000000000e+01,7.3140000000e+03
2066,2.5305740833e+00,4.9000000000e+01,7.3650000000e+03
2067,2.5340356827e+00,5.3000000000e+01,7.4330000000e+03
2068,2.5317854881e+00,4.4000000000e+01,7.4670000000e+03
2069,2.5342862606e+00,5.0000000000e+01,7.4360000000e+03
2070,2.5296730995e+00,5.1000000000e+01,7.3660000000e+03
2071,2.5318496227e+00,4.7000000000e+01,7.6030000000e+03
2072,2.5310945511e+00,3.3000000000e+01,7.2930000000e+03
2073,2.5358364582e+00,4.1000000000e+01,7.4150000000e+03
2074,2.5306067467e+00,4.1000000000e+01,7.5260000000e+03
2075,2.5349106789e+00,2.8000000000e+01,7.3720000000e+03
2076,2.5387377739e+00,6.6000000000e+01,7.3580000000e+03
2077,2.5391097069e+00,5.2000000000e+01,7.2930000000e+03
2078,2.5359153748e+00,4.7000000000e+01,7.5760000000e+03
2079,2.5411877632e+00,4.8000000000e+01,7.2260000000e+03
2080,2.5404403210e+00,4.7000000000e+01,7.3320000000e+03
2081,2.5444521904e+00,4.5000000000e+01,7.4420000000e+03
2082,2.5419592857e+00,4.2000000000e+01,7.4140000000e+03
2083,2.5436401367e+00,3.3000000000e+01,7.3930000000e+03
2084,2.5416386127e+00,4.5000000000e+01,7.5220000000e+03
2085,2.5436377525e+00,4.5000000000e+01,7.4610000000e+03
2086,2.5425379276e+00,5.1000000000e+01,7.4290000000e+03
2087,2.5423352718e+00,4.6000000000e+01,7.3710000000e+03
2088,2.5403456688e+00,4.8000000000e+01,7.3470000000e+03
2089,2.5436754227e+00,5.0000000000e+01,7.5540000000e+03
2090,2.5425603390e+00,3.8000000000e+01,7.3600000000e+03
2091,2.5450751781e+00,5.4000000000e+01,7.4240000000e+03
2092,2.5442979336e+00,5.8000000000e+01,7.3250000000e+03
2093,2.5411527157e+00,4.7000000000e+01,7.4680000000e+03
2094,2.5478050709e+00,4.0000000000e+01,7.3340000000e+03
2095,2.5475077629e+00,4.1000000000e+01,7.4280000000e+03
2096,2.5461235046e+00,4.2000000000e+01,7.3540000000e+03
2097,2.5491597652e+00,3.4000000000e+01,7.2930000000e+03
2098,2.5470969677e+00,6.3000000000e+01,7.2840000000e+03
2099,2.5496609211e+00,6.6000000000e+01,7.4240000000e+03
2100,2.5466842651e+00,4.2000000000e+01,7.4290000000e+03
2101,2.5482039452e+00,3.5000000000e+01,7.5590000000e+03
2102,2.5486333370e+00,3.8000000000e+01,7.4320000000e+03
2103,2.5413303375e+00,4.7000000000e+01,7.4510000000e+03
2104,2.5487120152e+00,5.8000000000e+01,7.3940000000e+03
2105,2.5454370975e+00,5.0000000000e+01,7.3330000000e+03
2106,2.5400798321e+00,5.2000000000e+01,7.4220000000e+03
2107,2.5366756916e+00,4.5000000000e+01,7.3930000000e+03
2108,2.5379073620e+00,4.2000000000e+01,7.4350000000e+03
2109,2.5338039398e+00,5.6000000000e+01,7.2790000000e+03
2110,2.5389027596e+00,5.6000000000e+01,7.3710000000e+03
2111,2.5300722122e+00,6.3000000000e+01,7.3620000000e+03
2112,2.5374679565e+00,4.3000000000e+01,7.3920000000e+03
2113,2.5364546776e+00,3.5000000000e+01,7.3070000000e+03
2114,2.5352759361e+00,3.5000000000e+01,7.3180000000e+03
2115,2.5313594341e+00,4.2000000000e+01,7.4650000000e+03
2116,2.5319602489e+00,3.9000000000e+01,7.5190000000e+03
2117,2.5276370049e+00,4.2000000000e+01,7.4050000000e+03
2118,2.5353341103e+00,3.6000000000e+01,7.3500000000e+03
2119,2.5312688351e+00,4.7000000000e+01,7.4480000000e+03
2120,2.5311875343e+00,3.2000000000e+01,7.2730000000e+03
2121,2.5326001644e+00,5.1000000000e+01,7.4030000000e+03
2122,2.5327801704e+00,4.2000000000e+01,7.5100000000e+03
2123,2.5324349403e+00,4.1000000000e+01,7.4480000000e+03
2124,2.5340712070e+00,4.6000000000e+01,7.4450000000e+03
2125,2.5357506275e+00,2.9000000000e+01,7.3490000000e+03
2126,2.5353455544e+00,4.6000000000e+01,7.3700000000e+03
2127,2.5368690491e+00,4.3000000000e+01,7.4510000000e+03
2128,2.5333225727e+00,3.7000000000e+01,7.2840000000e+03
2129,2.5336961746e+00,5.4000000000e+01,7.4600000000e+03
2130,2.5319194794e+00,4.7000000000e+01,7.5250000000e+03
2131,2.5322787762e+00,4.3000000000e+01,7.3450000000e+03
2132,2.5336966515e+00,4.6000000000e+01,7.4810000000e+03
2133,2.5219438076e+00,5.1000000000e+01,7.2960000000e+03
2134,2.5324430466e+00,5.2000000000e+01,7.2670000000e+03
2135,2.5238385201e+00,4.5000000000e+01,7.5210000000e+03
2136,2.5286767483e+00,3.4000000000e+01,7.4140000000e+03
2137,2.5324399471e+00,4.1000000000e+01,7.3160000000e+03
2138,2.5327770710e+00,4.9000000000e+01,7.4580000000e+03
2139,2.5310132504e+00,5.0000000000e+01,7.4260000000e+03
2140,2.5285060406e+00,3.4000000000e+01,7.5630000000e+03
2141,2.5283570290e+00,3.9000000000e+01,7.2110000000e+03
2142,2.5346312523e+00,4.0000000000e+01,7.4010000000e+03
2143,2.5268659592e+00,3.5000000000e+01,7.2850000000e+03
