step,volume,free_surface_area,vx_10_20,pressure_25_30
328,1.5673501492e+00,3.3149981499e+00,5.8619048446e-02,8.9203339844e+03
329,1.5674003363e+00,3.3199980259e+00,4.9160461873e-02,9.7289023438e+03
330,1.5672507286e+00,3.3349978924e+00,6.0674365610e-02,8.7671210938e+03
331,1.5671259165e+00,3.3349981308e+00,4.7560088336e-02,9.8239091797e+03
332,1.5672262907e+00,3.3299980164e+00,6.1381466687e-02,8.6949580078e+03
333,1.5670264959e+00,3.3349978924e+00,5.8015584946e-02,9.4081230469e+03
334,1.5673267841e+00,3.3399977684e+00,5.6505125016e-02,9.3626943359e+03
335,1.5674520731e+00,3.3449978828e+00,5.5896233767e-02,9.3178007812e+03
336,1.5673272610e+00,3.3599979877e+00,5.5923517793e-02,9.3089628906e+03
337,1.5672026873e+00,3.3599979877e+00,5.4055944085e-02,9.1286845703e+03
338,1.5675779581e+00,3.3549978733e+00,5.6554961950e-02,9.2034013672e+03
339,1.5675032139e+00,3.3699979782e+00,5.3971938789e-02,9.1811064453e+03
340,1.5673283339e+00,3.3649981022e+00,5.2634302527e-02,9.1825019531e+03
341,1.5673286915e+00,3.3699979782e+00,5.6137561798e-02,9.1586972656e+03
342,1.5676538944e+00,3.3749978542e+00,5.7474147528e-02,9.2350292969e+03
343,1.5671041012e+00,3.3949983120e+00,5.5238626897e-02,9.0296933594e+03
344,1.5672793388e+00,3.3799979687e+00,5.3712513298e-02,9.2516689453e+03
345,1.5672047138e+00,3.3849978447e+00,5.1396746188e-02,9.2161113281e+03
346,1.5674049854e+00,3.3899979591e+00,4.9318552017e-02,9.0597675781e+03
347,1.5674551725e+00,3.3949980736e+00,5.6788451970e-02,8.9390703125e+03
348,1.5674052238e+00,3.3999979496e+00,5.2039034665e-02,9.3659560547e+03
349,1.5671807528e+00,3.4099981785e+00,5.6565538049e-02,8.8786523438e+03
350,1.5673309565e+00,3.4049983025e+00,5.2993878722e-02,9.3035146484e+03
351,1.5673311949e+00,3.4099979401e+00,5.4187577218e-02,8.8786113281e+03
352,1.5676313639e+00,3.4149978161e+00,5.4068390280e-02,9.2951855469e+03
353,1.5675317049e+00,3.4299979210e+00,5.6589800864e-02,8.9369658203e+03
354,1.5675817728e+00,3.4249978065e+00,5.6253425777e-02,8.9672460938e+03
355,1.5673072338e+00,3.4299979210e+00,5.7169333100e-02,9.0389189453e+03
356,1.5671821833e+00,3.4299976826e+00,5.6517366320e-02,9.0733203125e+03
357,1.5673072338e+00,3.4349977970e+00,5.4388828576e-02,8.8339589844e+03
358,1.5672823191e+00,3.4399979115e+00,5.4866638035e-02,9.2196669922e+03
359,1.5674325228e+00,3.4449977875e+00,5.6450404227e-02,8.9886650391e+03
360,1.5676075220e+00,3.4599976540e+00,4.7305941582e-02,8.9003554688e+03
361,1.5672076941e+00,3.4599976540e+00,6.2495999038e-02,8.9290839844e+03
362,1.5673577785e+00,3.4549977779e+00,5.1973000169e-02,9.0930078125e+03
363,1.5672578812e+00,3.4599978924e+00,5.6877668947e-02,8.7853164062e+03
364,1.5674080849e+00,3.4649980068e+00,5.2407883108e-02,9.1928808594e+03
365,1.5675082207e+00,3.4699978828e+00,5.7669151574e-02,8.7216728516e+03
366,1.5676584244e+00,3.4949979782e+00,5.1531031728e-02,9.0182812500e+03
367,1.5672084093e+00,3.4749979973e+00,5.6800082326e-02,8.8719150391e+03
368,1.5674085617e+00,3.4799978733e+00,5.2025511861e-02,8.7837617188e+03
369,1.5674085617e+00,3.4949977398e+00,5.6582614779e-02,8.9469189453e+03
370,1.5675088167e+00,3.4999978542e+00,5.1302518696e-02,8.7126660156e+03
371,1.5673837662e+00,3.5149979591e+00,4.9893647432e-02,8.8985517578e+03
372,1.5676088333e+00,3.4999980927e+00,5.0221018493e-02,8.8379863281e+03
373,1.5672340393e+00,3.4999978542e+00,5.3377307951e-02,8.6919814453e+03
374,1.5673592091e+00,3.5049979687e+00,5.9629593045e-02,8.6930253906e+03
375,1.5675842762e+00,3.5099980831e+00,5.2417099476e-02,8.9758603516e+03
376,1.5675344467e+00,3.5049977303e+00,5.3936615586e-02,8.6675595703e+03
377,1.5674844980e+00,3.5099980831e+00,5.5034168065e-02,8.9788691406e+03
378,1.5674345493e+00,3.5049979687e+00,5.6179322302e-02,8.6807167969e+03
379,1.5673096180e+00,3.4849979877e+00,5.3951192647e-02,8.8397421875e+03
380,1.5672597885e+00,3.4799978733e+00,5.7260360569e-02,8.6632666016e+03
381,1.5673348904e+00,3.4999978542e+00,5.1407530904e-02,8.9035839844e+03
382,1.5674349070e+00,3.4849977493e+00,5.3711391985e-02,8.6010957031e+03
383,1.5675851107e+00,3.4849979877e+00,5.2909653634e-02,8.8725039062e+03
384,1.5672852993e+00,3.4949977398e+00,5.5542569607e-02,8.6329960938e+03
385,1.5670353174e+00,3.4749979973e+00,5.2776038647e-02,8.7304384766e+03
386,1.5670852661e+00,3.4749979973e+00,5.5492773652e-02,8.6538535156e+03
387,1.5672354698e+00,3.4749977589e+00,5.3258985281e-02,8.6603945312e+03
388,1.5670604706e+00,3.4599978924e+00,5.3764764220e-02,8.6773554688e+03
389,1.5672355890e+00,3.4599981308e+00,5.4558016360e-02,8.5463037109e+03
390,1.5670607090e+00,3.4599978924e+00,5.3229305893e-02,8.7067919922e+03
391,1.5668357611e+00,3.4549977779e+00,5.5419810116e-02,8.5122792969e+03
392,1.5668108463e+00,3.4599978924e+00,5.2704520524e-02,8.6723232422e+03
393,1.5668609142e+00,3.4599978924e+00,5.4907023907e-02,8.5281064453e+03
394,1.5669360161e+00,3.4599978924e+00,5.3629040718e-02,8.6071201172e+03
395,1.5667111874e+00,3.4599981308e+00,5.4157428443e-02,8.5493818359e+03
396,1.5666362047e+00,3.4449980259e+00,5.4099362344e-02,8.5688837891e+03
397,1.5665112734e+00,3.4399979115e+00,5.4100487381e-02,8.5361162109e+03
398,1.5663614273e+00,3.4399979115e+00,5.4072659463e-02,8.5355253906e+03
399,1.5665864944e+00,3.4499981403e+00,5.4052200168e-02,8.5231191406e+03
400,1.5665864944e+00,3.4349977970e+00,5.4195061326e-02,8.4988066406e+03
401,1.5666617155e+00,3.4549980164e+00,5.3949456662e-02,8.5112753906e+03
402,1.5663866997e+00,3.4449980259e+00,5.4186463356e-02,8.4788945312e+03
403,1.5660618544e+00,3.4399979115e+00,5.3895201534e-02,8.4992421875e+03
404,1.5663619041e+00,3.4249978065e+00,5.4170262069e-02,8.4662988281e+03
405,1.5661870241e+00,3.4349977970e+00,5.3818561137e-02,8.4938212891e+03
406,1.5660868883e+00,3.4349977970e+00,5.4199568927e-02,8.4564042969e+03
407,1.5660871267e+00,3.4549977779e+00,5.3883343935e-02,8.4896894531e+03
408,1.5660121441e+00,3.4549977779e+00,5.4133974016e-02,8.4524960938e+03
409,1.5660623312e+00,3.4549977779e+00,5.4175205529e-02,8.4687080078e+03
410,1.5658123493e+00,3.4549977779e+00,5.3951326758e-02,8.4614013672e+03
411,1.5659874678e+00,3.4749977589e+00,5.4628424346e-02,8.4310429688e+03
412,1.5657875538e+00,3.4649977684e+00,5.3981114179e-02,8.4579121094e+03
413,1.5658375025e+00,3.4799976349e+00,5.4542828351e-02,8.4095898438e+03
414,1.5655126572e+00,3.4699976444e+00,5.4294936359e-02,8.4215820312e+03
415,1.5654376745e+00,3.4749977589e+00,5.4408043623e-02,8.4002978516e+03
416,1.5655627251e+00,3.4749977589e+00,5.4544106126e-02,8.3806259766e+03
417,1.5655627251e+00,3.4799978733e+00,5.4355472326e-02,8.3716435547e+03
418,1.5659129620e+00,3.4799976349e+00,5.4301287979e-02,8.3672900391e+03
419,1.5654878616e+00,3.4899976254e+00,5.4686162621e-02,8.3336806641e+03
420,1.5656129122e+00,3.5049977303e+00,5.4482690990e-02,8.3431230469e+03
421,1.5654881001e+00,3.4899978638e+00,5.4552130401e-02,8.3120664062e+03
422,1.5655632019e+00,3.4999976158e+00,5.4495323449e-02,8.3012089844e+03
423,1.5655133724e+00,3.4949977398e+00,5.4530516267e-02,8.2859619141e+03
424,1.5653882027e+00,3.5149977207e+00,5.4482057691e-02,8.2705673828e+03
425,1.5653632879e+00,3.5349977016e+00,5.4788388312e-02,8.2544892578e+03
426,1.5650134087e+00,3.5049977303e+00,5.4557360709e-02,8.2247285156e+03
427,1.5652635098e+00,3.5149974823e+00,5.4201960564e-02,8.2331591797e+03
428,1.5652135611e+00,3.5149974823e+00,5.5288307369e-02,8.1682524414e+03
429,1.5653386116e+00,3.5199975967e+00,5.3848277777e-02,8.2405595703e+03
430,1.5652636290e+00,3.5399975777e+00,5.5441450328e-02,8.1014296875e+03
431,1.5652137995e+00,3.5299978256e+00,5.4263561964e-02,8.2421328125e+03
432,1.5648137331e+00,3.5299978256e+00,5.5169053376e-02,8.0595678711e+03
433,1.5652388334e+00,3.5499978065e+00,5.4080907255e-02,8.2106093750e+03
434,1.5648138523e+00,3.5449976921e+00,5.5301770568e-02,8.0753203125e+03
435,1.5652139187e+00,3.5449976921e+00,5.4090850055e-02,8.0845356445e+03
436,1.5653392076e+00,3.5549976826e+00,5.5274691433e-02,8.0964018555e+03
437,1.5649390221e+00,3.5499975681e+00,5.3917802870e-02,8.0536826172e+03
438,1.5648391247e+00,3.5449976921e+00,5.5601503700e-02,8.0827016602e+03
439,1.5650391579e+00,3.5499978065e+00,5.3851924837e-02,8.0376152344e+03
440,1.5647892952e+00,3.5499978065e+00,5.4969623685e-02,8.0875361328e+03
441,1.5651392937e+00,3.5649976730e+00,5.2702043205e-02,8.0791445312e+03
442,1.5648895502e+00,3.5649974346e+00,5.3464513272e-02,7.9793974609e+03
443,1.5649399757e+00,3.5649976730e+00,5.5818725377e-02,8.1113476562e+03
444,1.5647900105e+00,3.5649974346e+00,5.3691189736e-02,7.9483671875e+03
445,1.5646152496e+00,3.5649976730e+00,5.5350612849e-02,8.1608862305e+03
446,1.5646153688e+00,3.5699977875e+00,5.6632898748e-02,7.9669091797e+03
447,1.5649156570e+00,3.5899975300e+00,5.5029895157e-02,8.0579057617e+03
448,1.5649158955e+00,3.5749976635e+00,5.6301783770e-02,7.9634995117e+03
449,1.5646160841e+00,3.5799975395e+00,5.4521355778e-02,8.0659882812e+03
450,1.5646163225e+00,3.5849976540e+00,5.5174395442e-02,7.9748212891e+03
451,1.5647915602e+00,3.5849976540e+00,5.5775992572e-02,8.0436430664e+03
452,1.5647917986e+00,3.5899975300e+00,5.6238129735e-02,7.9825332031e+03
453,1.5644669533e+00,3.6099975109e+00,5.4129667580e-02,8.0280996094e+03
454,1.5646922588e+00,3.5949974060e+00,5.6286841631e-02,7.9523666992e+03
455,1.5644924641e+00,3.5999977589e+00,5.1297478378e-02,8.0486176758e+03
456,1.5643426180e+00,3.6049976349e+00,5.4512251168e-02,7.9163916016e+03
457,1.5647678375e+00,3.6149973869e+00,5.2876934409e-02,8.0286787109e+03
458,1.5646680593e+00,3.6199977398e+00,5.5951286107e-02,7.8783085938e+03
459,1.5643682480e+00,3.6199975014e+00,5.4011110216e-02,8.0091069336e+03
460,1.5643185377e+00,3.6349978447e+00,5.4242160171e-02,7.8946743164e+03
461,1.5644187927e+00,3.6199975014e+00,5.4554510862e-02,7.8917167969e+03
462,1.5642939806e+00,3.6249976158e+00,5.4595347494e-02,7.8905590820e+03
463,1.5642441511e+00,3.6299977303e+00,5.5517237633e-02,7.9150449219e+03
464,1.5645445585e+00,3.6499974728e+00,5.5161863565e-02,7.8200009766e+03
465,1.5645196438e+00,3.6349973679e+00,5.5093679577e-02,7.9399985352e+03
466,1.5639950037e+00,3.6549975872e+00,5.5807642639e-02,7.7577929688e+03
467,1.5640702248e+00,3.6449975967e+00,5.4494880140e-02,7.9304604492e+03
468,1.5642954111e+00,3.6449975967e+00,5.5578749627e-02,7.7205673828e+03
469,1.5641455650e+00,3.6499974728e+00,5.4539471865e-02,7.8964750977e+03
470,1.5639958382e+00,3.6549975872e+00,5.5190902203e-02,7.7095952148e+03
471,1.5641710758e+00,3.6649975777e+00,5.7099103928e-02,7.8218349609e+03
472,1.5640213490e+00,3.6549978256e+00,5.7512540370e-02,7.7203208008e+03
473,1.5638964176e+00,3.6649978161e+00,5.5126216263e-02,7.7080283203e+03
474,1.5639467239e+00,3.6699976921e+00,5.7929195464e-02,7.7897802734e+03
475,1.5641469955e+00,3.6749975681e+00,5.8166138828e-02,7.7010224609e+03
476,1.5642969608e+00,3.6749975681e+00,5.6650198996e-02,7.7208339844e+03
477,1.5637972355e+00,3.6799974442e+00,5.5796168745e-02,7.7152084961e+03
478,1.5638474226e+00,3.6799974442e+00,5.5973254144e-02,7.6906108398e+03
479,1.5640977621e+00,3.6899974346e+00,5.6556567550e-02,7.7147719727e+03
480,1.5639228821e+00,3.6949973106e+00,5.5245470256e-02,7.6694404297e+03
481,1.5638730526e+00,3.6999974251e+00,5.6308597326e-02,7.7192788086e+03
482,1.5638482571e+00,3.6999974251e+00,5.5747248232e-02,7.6504184570e+03
483,1.5635234118e+00,3.6999971867e+00,5.6528609246e-02,7.7231508789e+03
484,1.5635986328e+00,3.7149975300e+00,5.5148780346e-02,7.6147080078e+03
485,1.5639488697e+00,3.7049975395e+00,5.6946396828e-02,7.7652211914e+03
486,1.5638239384e+00,3.7099974155e+00,5.5067140609e-02,7.5344648438e+03
487,1.5633990765e+00,3.7149972916e+00,5.3288426250e-02,7.7897265625e+03
488,1.5635744333e+00,3.7249975204e+00,5.7058557868e-02,7.5205869141e+03
489,1.5634745359e+00,3.7349975109e+00,5.6075796485e-02,7.7944306641e+03
490,1.5635247231e+00,3.7299973965e+00,5.4276645184e-02,7.5433066406e+03
491,1.5637749434e+00,3.7299973965e+00,5.9235949069e-02,7.7134038086e+03
492,1.5637000799e+00,3.7349972725e+00,5.3102921695e-02,7.5838857422e+03
493,1.5635752678e+00,3.7399973869e+00,6.0050677508e-02,7.7084287109e+03
494,1.5634253025e+00,3.7599973679e+00,6.1527695507e-02,7.5175043945e+03
495,1.5634005070e+00,3.7499976158e+00,5.8239758015e-02,7.6852675781e+03
496,1.5634757280e+00,3.7549974918e+00,5.2967146039e-02,7.6435961914e+03
497,1.5632257462e+00,3.7549972534e+00,5.9997327626e-02,7.4917587891e+03
498,1.5633760691e+00,3.7599973679e+00,5.4151382297e-02,7.6561259766e+03
499,1.5633761883e+00,3.7649974823e+00,5.9253089130e-02,7.4480898438e+03
500,1.5629763603e+00,3.7649974823e+00,5.4950006306e-02,7.5835898438e+03
501,1.5634515285e+00,3.7749974728e+00,6.0078911483e-02,7.5379526367e+03
502,1.5633015633e+00,3.7799973488e+00,5.2198451012e-02,7.5712114258e+03
503,1.5634016991e+00,3.7849974632e+00,6.2483735383e-02,7.4713666992e+03
504,1.5630269051e+00,3.7899973392e+00,6.0939799994e-02,7.4485063477e+03
505,1.5628521442e+00,3.7999973297e+00,6.2218636274e-02,7.5182504883e+03
506,1.5630272627e+00,3.7999973297e+00,5.3883414716e-02,7.6301660156e+03
507,1.5630273819e+00,3.8049972057e+00,5.8687239885e-02,7.3446845703e+03
508,1.5630526543e+00,3.7999973297e+00,5.7657107711e-02,7.5565932617e+03
509,1.5631778240e+00,3.8099975586e+00,5.7023666799e-02,7.3722104492e+03
510,1.5629279613e+00,3.8149971962e+00,5.6606806815e-02,7.4712685547e+03
511,1.5625780821e+00,3.8049974442e+00,5.5215362459e-02,7.4437773438e+03
512,1.5627031326e+00,3.8099973202e+00,5.5925007910e-02,7.3413071289e+03
513,1.5629281998e+00,3.8199973106e+00,6.0783430934e-02,7.4348852539e+03
514,1.5627784729e+00,3.8549971581e+00,5.3221739829e-02,7.4632597656e+03
515,1.5626535416e+00,3.8299973011e+00,6.0966707766e-02,7.3511225586e+03
516,1.5627037287e+00,3.8249974251e+00,5.3049314767e-02,7.4551728516e+03
517,1.5625787973e+00,3.8299975395e+00,5.7288590819e-02,7.4189057617e+03
518,1.5626289845e+00,3.8449974060e+00,5.1553528756e-02,7.3622778320e+03
519,1.5627791882e+00,3.8499972820e+00,6.2641434371e-02,7.2829843750e+03
520,1.5626292229e+00,3.8549971581e+00,5.1119271666e-02,7.5105468750e+03
521,1.5623792410e+00,3.8699972630e+00,6.2618918717e-02,7.1846665039e+03
522,1.5625545979e+00,3.8649973869e+00,5.2926652133e-02,7.5341850586e+03
523,1.5625045300e+00,3.8599972725e+00,6.1894454062e-02,7.1439921875e+03
524,1.5626049042e+00,3.8549973965e+00,5.2277676761e-02,7.5678105469e+03
525,1.5624549389e+00,3.8599972725e+00,5.4505009204e-02,7.2865307617e+03
526,1.5621299744e+00,3.8749973774e+00,5.5710315704e-02,7.2793247070e+03
527,1.5621801615e+00,3.9049973488e+00,5.3913068026e-02,7.2205922852e+03
528,1.5621552467e+00,3.8749976158e+00,6.0326371342e-02,7.2954345703e+03
529,1.5619302988e+00,3.8799974918e+00,5.6400548667e-02,7.3594853516e+03
530,1.5619053841e+00,3.8849973679e+00,5.7665541768e-02,7.3103886719e+03
531,1.5622056723e+00,3.8999972343e+00,5.7256646454e-02,7.2532827148e+03
532,1.5620307922e+00,3.9149973392e+00,5.7102099061e-02,7.4299609375e+03
533,1.5616559982e+00,3.8999972343e+00,5.9813853353e-02,7.1432597656e+03
534,1.5620061159e+00,3.8949973583e+00,5.3123358637e-02,7.4562026367e+03
535,1.5619561672e+00,3.8999972343e+00,6.3276641071e-02,7.1483696289e+03
536,1.5617811680e+00,3.9049973488e+00,5.1294922829e-02,7.4073457031e+03
537,1.5618562698e+00,3.9199972153e+00,6.4957134426e-02,7.1441826172e+03
538,1.5618563890e+00,3.9149975777e+00,6.1219338328e-02,7.2196494141e+03
539,1.5616817474e+00,3.9149973392e+00,6.0900568962e-02,7.2743461914e+03
540,1.5616067648e+00,3.9299974442e+00,5.9905424714e-02,7.3505605469e+03
541,1.5617568493e+00,3.9399974346e+00,5.5871862918e-02,7.2733720703e+03
542,1.5613067150e+00,3.9449973106e+00,6.0387283564e-02,7.0783593750e+03
543,1.5616570711e+00,3.9399974346e+00,5.5423192680e-02,7.3857255859e+03
544,1.5613319874e+00,3.9299974442e+00,5.8219976723e-02,6.9770341797e+03
545,1.5615570545e+00,3.9449973106e+00,5.9541556984e-02,7.3607636719e+03
546,1.5614321232e+00,3.9399971962e+00,5.3504768759e-02,7.0577670898e+03
547,1.5613820553e+00,3.9449973106e+00,6.2828227878e-02,7.2659072266e+03
548,1.5613820553e+00,3.9499974251e+00,6.0764919966e-02,7.1770112305e+03
549,1.5608570576e+00,3.9649975300e+00,5.7429246604e-02,7.1251782227e+03
550,1.5608571768e+00,3.9549973011e+00,6.2355160713e-02,6.9839931641e+03
551,1.5608820915e+00,3.9599971771e+00,5.3864754736e-02,7.4082900391e+03
552,1.5611571074e+00,3.9749972820e+00,6.2614843249e-02,6.6770668945e+03
553,1.5611321926e+00,3.9699974060e+00,5.2322473377e-02,7.3984833984e+03
554,1.5609822273e+00,3.9849972725e+00,6.3669748604e-02,6.9465566406e+03
555,1.5608322620e+00,3.9749970436e+00,5.5219277740e-02,7.1406298828e+03
556,1.5607821941e+00,3.9799973965e+00,6.0818441212e-02,7.1245405273e+03
557,1.5607321262e+00,3.9949972630e+00,6.0905843973e-02,7.0246162109e+03
558,1.5606822968e+00,3.9899971485e+00,5.9467121959e-02,7.0463974609e+03
559,1.5604071617e+00,3.9949975014e+00,5.5238779634e-02,7.0335942383e+03
560,1.5601072311e+00,4.0049972534e+00,5.8859895915e-02,7.1274379883e+03
561,1.5601823330e+00,3.9899973869e+00,6.0612026602e-02,6.8594531250e+03
562,1.5602571964e+00,3.9949975014e+00,5.5950921029e-02,7.3596767578e+03
563,1.5603072643e+00,4.0199971199e+00,6.4774371684e-02,6.7745078125e+03
564,1.5601572990e+00,4.0149974823e+00,5.2596259862e-02,7.2558217773e+03
565,1.5601572990e+00,4.0499973297e+00,5.9253983200e-02,6.8212084961e+03
566,1.5598323345e+00,4.0199975967e+00,5.6731574237e-02,7.1442519531e+03
567,1.5599322319e+00,4.0149974823e+00,5.9187311679e-02,6.8904770508e+03
568,1.5598574877e+00,4.0099973679e+00,6.0294486582e-02,7.1220888672e+03
569,1.5598323345e+00,4.0249977112e+00,5.7865682989e-02,6.8833486328e+03
570,1.5598323345e+00,4.0199971199e+00,5.6221563369e-02,7.1097373047e+03
571,1.5595324039e+00,4.0199971199e+00,5.9304513037e-02,7.0069736328e+03
572,1.5596573353e+00,4.0249977112e+00,5.8803994209e-02,7.0120942383e+03
573,1.5595324039e+00,4.0299973488e+00,5.5694140494e-02,6.9074096680e+03
574,1.5596573353e+00,4.0349974632e+00,6.3416801393e-02,7.0176840820e+03
575,1.5597823858e+00,4.0499973297e+00,5.4236270487e-02,6.8962968750e+03
576,1.5593574047e+00,4.0649976730e+00,5.9227153659e-02,7.0846894531e+03
577,1.5591573715e+00,4.0449972153e+00,5.2708521485e-02,6.8160507812e+03
578,1.5594074726e+00,4.0599975586e+00,5.7263888419e-02,7.0387441406e+03
579,1.5594823360e+00,4.0449972153e+00,5.6272331625e-02,6.8125302734e+03
580,1.5591824055e+00,4.0499973297e+00,6.4460113645e-02,6.9866748047e+03
581,1.5590573549e+00,4.0649971962e+00,5.6575067341e-02,6.8536137695e+03
582,1.5587573051e+00,4.0549974442e+00,5.7295773178e-02,6.9729868164e+03
583,1.5591573715e+00,4.0699973106e+00,5.9985768050e-02,6.7785791016e+03
584,1.5586323738e+00,4.0649971962e+00,6.1961472034e-02,6.9640751953e+03
585,1.5587824583e+00,4.0699973106e+00,5.6798100471e-02,6.9787924805e+03
586,1.5587073565e+00,4.0849971771e+00,6.3047453761e-02,6.8837646484e+03
587,1.5586073399e+00,4.0949974060e+00,6.1032216996e-02,6.8449726562e+03
588,1.5585823059e+00,4.0899972916e+00,5.9138011187e-02,6.8327021484e+03
589,1.5587323904e+00,4.0849971771e+00,6.2170967460e-02,6.9162431641e+03
590,1.5587573051e+00,4.0799975395e+00,5.9417203069e-02,6.6492260742e+03
591,1.5586322546e+00,4.0949974060e+00,5.8893252164e-02,7.0749472656e+03
592,1.5584323406e+00,4.0999970436e+00,6.3602373004e-02,6.4734560547e+03
593,1.5579822063e+00,4.0899972916e+00,6.1923690140e-02,6.8759072266e+03
594,1.5579073429e+00,4.0949974060e+00,6.1089206487e-02,6.8497866211e+03
595,1.5581572056e+00,4.0999970436e+00,5.9712372720e-02,6.8323784180e+03
596,1.5580821037e+00,4.1049971581e+00,5.8788437396e-02,6.7563125000e+03
597,1.5582072735e+00,4.1099972725e+00,6.2141664326e-02,6.7266181641e+03
598,1.5579322577e+00,4.1099972725e+00,5.8633822948e-02,6.8285898438e+03
599,1.5579822063e+00,4.1149973869e+00,6.1126939952e-02,6.6527153320e+03
600,1.5581322908e+00,4.1099972725e+00,5.9566296637e-02,6.8549111328e+03
601,1.5579822063e+00,4.1149973869e+00,6.2063068151e-02,6.6607465820e+03
602,1.5577571392e+00,4.1199975014e+00,5.9697847813e-02,6.8244960938e+03
603,1.5577071905e+00,4.1349973679e+00,6.0596089810e-02,6.7026445312e+03
604,1.5573570728e+00,4.1349973679e+00,6.1466395855e-02,6.7680327148e+03
605,1.5575321913e+00,4.1399974823e+00,5.9490855783e-02,6.6929882812e+03
606,1.5574320555e+00,4.1449975967e+00,5.9912361205e-02,6.7448398438e+03
607,1.5573070049e+00,4.1399974823e+00,6.0785386711e-02,6.6742768555e+03
608,1.5572819710e+00,4.1449971199e+00,6.3020728528e-02,6.7200888672e+03
609,1.5571570396e+00,4.1449971199e+00,5.9838458896e-02,6.8570209961e+03
610,1.5573819876e+00,4.1499972343e+00,6.3545830548e-02,6.5095756836e+03
611,1.5574320555e+00,4.1449971199e+00,5.8310650289e-02,6.9410458984e+03
612,1.5571568012e+00,4.1499972343e+00,6.6263690591e-02,6.3872363281e+03
613,1.5571318865e+00,4.1649971008e+00,5.9259384871e-02,6.7784375000e+03
614,1.5567820072e+00,4.1899971962e+00,6.6231474280e-02,6.6788955078e+03
615,1.5565567017e+00,4.1599974632e+00,5.8154549450e-02,6.7728647461e+03
616,1.5570068359e+00,4.1649975777e+00,6.5011098981e-02,6.5429331055e+03
617,1.5568318367e+00,4.1699976921e+00,5.7972490788e-02,6.8060781250e+03
618,1.5567567348e+00,4.1749973297e+00,6.4275264740e-02,6.4601464844e+03
619,1.5567567348e+00,4.1899976730e+00,5.7859253138e-02,6.7975439453e+03
620,1.5564817190e+00,4.1899971962e+00,5.9931673110e-02,6.5446850586e+03
621,1.5566316843e+00,4.1949973106e+00,6.2310945243e-02,6.5312558594e+03
622,1.5565315485e+00,4.1999974251e+00,6.2657892704e-02,6.6068579102e+03
623,1.5564815998e+00,4.2049970627e+00,6.1641279608e-02,6.6618432617e+03
624,1.5566565990e+00,4.1999974251e+00,6.0561086982e-02,6.5870800781e+03
625,1.5562064648e+00,4.1999974251e+00,6.3990257680e-02,6.5480312500e+03
