step,vx_25_10,vy_25_10,Cd,Cl,singularity_count
261,3.8270595670e-01,-1.4610466361e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
262,3.8270139694e-01,-1.4610733092e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
263,3.8269367814e-01,-1.4610135555e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
264,3.8269209862e-01,-1.4609880745e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
265,3.8269084692e-01,-1.4609587193e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
266,3.8269299269e-01,-1.4609920979e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
267,3.8268873096e-01,-1.4609676600e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
268,3.8269612193e-01,-1.4609910548e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
269,3.8268762827e-01,-1.4609687030e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
270,3.8269138336e-01,-1.4609396458e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
271,3.8268527389e-01,-1.4609752595e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
272,3.8268858194e-01,-1.4608797431e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
273,3.8268131018e-01,-1.4609727263e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
274,3.8268458843e-01,-1.4608545601e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
275,3.8267612457e-01,-1.4608925581e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
276,3.8268506527e-01,-1.4608922601e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
277,3.8267055154e-01,-1.4608520269e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
278,3.8268208504e-01,-1.4608599246e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
279,3.8266861439e-01,-1.4608414471e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
280,3.8267877698e-01,-1.4608244598e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
281,3.8266673684e-01,-1.4608305693e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
282,3.8267242908e-01,-1.4607794583e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
283,3.8266465068e-01,-1.4608021080e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
284,3.8266909122e-01,-1.4607669413e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
285,3.8266313076e-01,-1.4607535303e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
286,3.8265529275e-01,-1.4607226849e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
287,3.8265058398e-01,-1.4606283605e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
288,3.8266322017e-01,-1.4607354999e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
289,3.8265159726e-01,-1.4606729150e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
290,3.8266080618e-01,-1.4607062936e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
291,3.8265061378e-01,-1.4606891572e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
292,3.8265630603e-01,-1.4606475830e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
293,3.8264825940e-01,-1.4606958628e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
294,3.8265311718e-01,-1.4605998993e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
295,3.8264375925e-01,-1.4606635273e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
296,3.8265278935e-01,-1.4606203139e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
297,3.8263806701e-01,-1.4605993032e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
298,3.8264986873e-01,-1.4606027305e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
299,3.8263663650e-01,-1.4605747163e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
300,3.8264387846e-01,-1.4605695009e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
301,3.8263636827e-01,-1.4605633914e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
302,3.8263887167e-01,-1.4605298638e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
303,3.8263332844e-01,-1.4605441689e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
304,3.8263723254e-01,-1.4605163038e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
305,3.8262838125e-01,-1.4604924619e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
306,3.8263475895e-01,-1.4605312049e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
307,3.8262414932e-01,-1.4604054391e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
308,3.8262197375e-01,-1.4604675770e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
309,3.8261508942e-01,-1.4603538811e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
310,3.8262993097e-01,-1.4604540169e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
311,3.8261616230e-01,-1.4604006708e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
312,3.8262704015e-01,-1.4604219794e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
313,3.8261437416e-01,-1.4604045451e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
314,3.8262426853e-01,-1.4603978395e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
315,3.8261088729e-01,-1.4603824914e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
316,3.8262188435e-01,-1.4603719115e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
317,3.8260641694e-01,-1.4603403211e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
318,3.8261961937e-01,-1.4603492618e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
319,3.8260334730e-01,-1.4603054523e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
320,3.8261541724e-01,-1.4603339136e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
321,3.8260197639e-01,-1.4602793753e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
322,3.8261094689e-01,-1.4603097737e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
323,3.8259938359e-01,-1.4602494240e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
324,3.8260868192e-01,-1.4602895081e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
325,3.8259488344e-01,-1.4602127671e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
326,3.8260725141e-01,-1.4602892101e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
327,3.8259014487e-01,-1.4601552486e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
328,3.8259106874e-01,-1.4602047205e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
329,3.8258838654e-01,-1.4601612091e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
330,3.8258588314e-01,-1.4601165056e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
331,3.8258355856e-01,-1.4600706100e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
332,3.8258212805e-01,-1.4600054920e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
333,3.8259464502e-01,-1.4601702988e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
334,3.8258036971e-01,-1.4600928128e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
335,3.8259142637e-01,-1.4601320028e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
336,3.8257998228e-01,-1.4601129293e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
337,3.8258770108e-01,-1.4600773156e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
338,3.8257738948e-01,-1.4601182938e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
339,3.8258492947e-01,-1.4600507915e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
340,3.8257387280e-01,-1.4600892365e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
341,3.8258308172e-01,-1.4600396156e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
342,3.8256910443e-01,-1.4600266516e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
343,3.8258025050e-01,-1.4600451291e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
344,3.8256716728e-01,-1.4599718153e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
345,3.8257679343e-01,-1.4600530267e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
346,3.8256347179e-01,-1.4599266648e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
347,3.8257610798e-01,-1.4600419998e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
348,3.8255757093e-01,-1.4598886669e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
349,3.8257473707e-01,-1.4600309730e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
350,3.8255447149e-01,-1.4598463476e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
351,3.8255620003e-01,-1.4599107206e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
352,3.8255435228e-01,-1.4598864317e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
353,3.8255265355e-01,-1.4598609507e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
354,3.8255190849e-01,-1.4598068595e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
355,3.8256442547e-01,-1.4598983526e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
356,3.8254797459e-01,-1.4598219097e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
357,3.8255873322e-01,-1.4598558843e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
358,3.8254773617e-01,-1.4598459005e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
359,3.8255372643e-01,-1.4597949386e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
360,3.8254711032e-01,-1.4598490298e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
361,3.8254818320e-01,-1.4597539604e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
362,3.8254597783e-01,-1.4598309994e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
363,3.8254570961e-01,-1.4597435296e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
364,3.8254055381e-01,-1.4597705007e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
365,3.8254559040e-01,-1.4597702026e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
366,3.8253661990e-01,-1.4596913755e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
367,3.8254266977e-01,-1.4597870409e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
368,3.8253235817e-01,-1.4596332610e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
369,3.8254183531e-01,-1.4597727358e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
370,3.8252750039e-01,-1.4596186578e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
371,3.8254106045e-01,-1.4597341418e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
372,3.8252317905e-01,-1.4596006274e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
373,3.8253891468e-01,-1.4597061276e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
374,3.8251930475e-01,-1.4595818520e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
375,3.8253495097e-01,-1.4596801996e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
376,3.8251811266e-01,-1.4595547318e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
377,3.8253206015e-01,-1.4596469700e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
378,3.8251736760e-01,-1.4595466852e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
379,3.8252717257e-01,-1.4595985413e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
380,3.8251575828e-01,-1.4595437050e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
381,3.8251578808e-01,-1.4595539868e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
382,3.8251411915e-01,-1.4595551789e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
383,3.8251370192e-01,-1.4595174789e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
384,3.8252109289e-01,-1.4595286548e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
385,3.8250643015e-01,-1.4594671130e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
386,3.8251975179e-01,-1.4595468342e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
387,3.8250103593e-01,-1.4593966305e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
388,3.8251894712e-01,-1.4595603943e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
389,3.8249665499e-01,-1.4593474567e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
390,3.8251700997e-01,-1.4595468342e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
391,3.8249269128e-01,-1.4593213797e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
392,3.8251543045e-01,-1.4595231414e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
393,3.8248926401e-01,-1.4592900872e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
394,3.8251215219e-01,-1.4595052600e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
395,3.8250514865e-01,-1.4593744278e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
396,3.8250699639e-01,-1.4594084024e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
397,3.8250428438e-01,-1.4594665170e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
398,3.8248932362e-01,-1.4593379200e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
399,3.8249933720e-01,-1.4593319595e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
400,3.8248750567e-01,-1.4593200386e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
401,3.8249418139e-01,-1.4592747390e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
402,3.8248613477e-01,-1.4593298733e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
403,3.8249045610e-01,-1.4592358470e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
404,3.8248303533e-01,-1.4593000710e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
405,3.8248884678e-01,-1.4592447877e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
406,3.8247838616e-01,-1.4592243731e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
407,3.8248673081e-01,-1.4592732489e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
408,3.8248464465e-01,-1.4592382312e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
409,3.8248237967e-01,-1.4592522383e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
410,3.8247114420e-01,-1.4591398835e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
411,3.8248270750e-01,-1.4592257142e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
412,3.8246908784e-01,-1.4591357112e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
413,3.8247957826e-01,-1.4591714740e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
414,3.8246738911e-01,-1.4591461420e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
415,3.8247564435e-01,-1.4591102302e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
416,3.8246592879e-01,-1.4591576159e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
417,3.8247343898e-01,-1.4590774477e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
418,3.8246199489e-01,-1.4591248333e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
419,3.8247063756e-01,-1.4590440691e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
420,3.8246044517e-01,-1.4591136575e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
421,3.8246619701e-01,-1.4590136707e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
422,3.8245972991e-01,-1.4590924978e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
423,3.8246184587e-01,-1.4589934051e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
424,3.8245791197e-01,-1.4590601623e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
425,3.8245913386e-01,-1.4589883387e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
426,3.8245424628e-01,-1.4590115845e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
427,3.8245835900e-01,-1.4589926600e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
428,3.8244837523e-01,-1.4589452744e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
429,3.8245940208e-01,-1.4590115845e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
430,3.8244223595e-01,-1.4588864148e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
431,3.8245964050e-01,-1.4590074122e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
432,3.8243776560e-01,-1.4588610828e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
433,3.8245773315e-01,-1.4589659870e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
434,3.8243424892e-01,-1.4588433504e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
435,3.8245540857e-01,-1.4589206874e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
436,3.8243126869e-01,-1.4588412642e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
437,3.8245362043e-01,-1.4588971436e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
438,3.8242867589e-01,-1.4588245749e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
439,3.8245022297e-01,-1.4588680863e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
440,3.8242787123e-01,-1.4588071406e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
441,3.8244539499e-01,-1.4588251710e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
442,3.8242769241e-01,-1.4588065445e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
443,3.8244006038e-01,-1.4587873220e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
444,3.8242745399e-01,-1.4587801695e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
445,3.8243654370e-01,-1.4587756991e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
446,3.8243424892e-01,-1.4587736130e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
447,3.8243168592e-01,-1.4587758482e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
448,3.8243034482e-01,-1.4587929845e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
449,3.8242900372e-01,-1.4588102698e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
450,3.8242766261e-01,-1.4588272572e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
451,3.8241332769e-01,-1.4585907757e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
452,3.8242337108e-01,-1.4585962892e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
453,3.8241127133e-01,-1.4587166905e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
454,3.8242492080e-01,-1.4586123824e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
455,3.8241234422e-01,-1.4586982131e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
456,3.8241976500e-01,-1.4585937560e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
457,3.8241800666e-01,-1.4586965740e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
458,3.8241362572e-01,-1.4585983753e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
459,3.8242408633e-01,-1.4586240053e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
460,3.8239920139e-01,-1.4585879445e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
461,3.8242182136e-01,-1.4585924149e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
462,3.8239941001e-01,-1.4585536718e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
463,3.8241243362e-01,-1.4585520327e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
464,3.8240113854e-01,-1.4585484564e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
465,3.8241049647e-01,-1.4585202932e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
466,3.8239645958e-01,-1.4585310221e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
467,3.8241019845e-01,-1.4584961534e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
468,3.8239476085e-01,-1.4585044980e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
469,3.8240507245e-01,-1.4584764838e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
470,3.8239568472e-01,-1.4584696293e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
471,3.8239964843e-01,-1.4584812522e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
472,3.8239634037e-01,-1.4584045112e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
473,3.8239267468e-01,-1.4584864676e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
474,3.8239994645e-01,-1.4585100114e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
475,3.8239175081e-01,-1.4584729075e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
476,3.8238605857e-01,-1.4582911134e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
477,3.8239619136e-01,-1.4584986866e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
478,3.8238012791e-01,-1.4582714438e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
479,3.8239637017e-01,-1.4584484696e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
480,3.8237705827e-01,-1.4582976699e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
481,3.8239413500e-01,-1.4583590627e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
482,3.8237506151e-01,-1.4583194256e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
483,3.8239076734e-01,-1.4583148062e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
484,3.8237312436e-01,-1.4582824707e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
485,3.8238808513e-01,-1.4583320916e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
486,3.8237670064e-01,-1.4582304657e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
487,3.8238206506e-01,-1.4583009481e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
488,3.8237339258e-01,-1.4582343400e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
489,3.8237714767e-01,-1.4582620561e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
490,3.8237214088e-01,-1.4582294226e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
491,3.8237601519e-01,-1.4581979811e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
492,3.8236936927e-01,-1.4582252502e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
493,3.8237228990e-01,-1.4582031965e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
494,3.8236671686e-01,-1.4581629634e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
495,3.8237065077e-01,-1.4582243562e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
496,3.8236269355e-01,-1.4580896497e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
497,3.8236659765e-01,-1.4582313597e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
498,3.8237020373e-01,-1.4581538737e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
499,3.8236409426e-01,-1.4582298696e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
500,3.8235595822e-01,-1.4579872787e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
